"node_id","attribute","value"
1,"node_name","Zooplankton"
1,"type","taxon"
1,"taxonomy_name",NA
1,"taxonomy_rank",NA
1,"taxa_verified","FALSE"
2,"node_name","Benthos"
2,"type","taxon"
2,"taxonomy_name","Benthos"
2,"taxonomy_rank",NA
2,"taxa_verified","FALSE"
3,"node_name","Insects"
3,"type","taxon"
3,"taxonomy_name","Insecta"
3,"taxonomy_rank","class"
3,"taxa_verified","TRUE"
3,"verification_level","class"
4,"node_name","Astyanax_altiparanae"
4,"type","taxon"
4,"taxonomy_name","Astyanax altiparanae"
4,"taxonomy_rank","species"
4,"taxa_verified","TRUE"
4,"verification_level","species"
5,"node_name","Leporinus_obtusidens"
5,"type","taxon"
5,"taxonomy_name","Leporinus obtusidens"
5,"taxonomy_rank","species"
5,"taxa_verified","TRUE"
5,"verification_level","species"
6,"node_name","Megaloancistrus_parananus"
6,"type","taxon"
6,"taxonomy_name","Megalancistrus parananus"
6,"taxonomy_rank","species"
6,"taxa_verified","TRUE"
6,"verification_level","species"
7,"node_name","Rhinelepis_aspera"
7,"type","taxon"
7,"taxonomy_name","Rhinelepis aspera"
7,"taxonomy_rank","species"
7,"taxa_verified","TRUE"
7,"verification_level","species"
8,"node_name","Loricaria_sp"
8,"type","taxon"
8,"taxonomy_name","Loricaria"
8,"taxonomy_rank","genus"
8,"taxa_verified","TRUE"
8,"verification_level","genus"
9,"node_name","Schizodon_borelii"
9,"type","taxon"
9,"taxonomy_name","Schizodon borellii"
9,"taxonomy_rank","species"
9,"taxa_verified","TRUE"
9,"verification_level","species"
10,"node_name","Iheringichthys_labrosus"
10,"type","taxon"
10,"taxonomy_name","Iheringichthys labrosus"
10,"taxonomy_rank","species"
10,"taxa_verified","TRUE"
10,"verification_level","species"
11,"node_name","Hypostomus_spp"
11,"type","taxon"
11,"taxonomy_name","Hypostomus"
11,"taxonomy_rank","genus"
11,"taxa_verified","TRUE"
11,"verification_level","genus"
12,"node_name","Leporinus_friderici"
12,"type","taxon"
12,"taxonomy_name","Leporinus friderici"
12,"taxonomy_rank","species"
12,"taxa_verified","TRUE"
12,"verification_level","species"
13,"node_name","Parauchenipterus_galeatus"
13,"type","taxon"
13,"taxonomy_name","Trachelyopterus galeatus"
13,"taxonomy_rank","species"
13,"taxa_verified","TRUE"
13,"verification_level","species"
14,"node_name","Pterodoras_granulosus"
14,"type","taxon"
14,"taxonomy_name","Pterodoras granulosus"
14,"taxonomy_rank","species"
14,"taxa_verified","TRUE"
14,"verification_level","species"
15,"node_name","Prochilodus_lineatus"
15,"type","taxon"
15,"taxonomy_name","Prochilodus lineatus"
15,"taxonomy_rank","species"
15,"taxa_verified","TRUE"
15,"verification_level","species"
16,"node_name","Hypophthalmus_edentatus"
16,"type","taxon"
16,"taxonomy_name","Hypophthalmus edentatus"
16,"taxonomy_rank","species"
16,"taxa_verified","TRUE"
16,"verification_level","species"
17,"node_name","Acestrorhyncus_lacustris"
17,"type","taxon"
17,"taxonomy_name","Acestrorhynchus lacustris"
17,"taxonomy_rank","species"
17,"taxa_verified","TRUE"
17,"verification_level","species"
18,"node_name","Pinirampus_pirinampu"
18,"type","taxon"
18,"taxonomy_name","Pinirampus pirinampu"
18,"taxonomy_rank","species"
18,"taxa_verified","TRUE"
18,"verification_level","species"
19,"node_name","Rhaphiodon_vulpinis"
19,"type","taxon"
19,"taxonomy_name","Rhaphiodon vulpinus"
19,"taxonomy_rank","species"
19,"taxa_verified","TRUE"
19,"verification_level","species"
20,"node_name","Hoplias_malabaricus"
20,"type","taxon"
20,"taxonomy_name","Hoplias malabaricus"
20,"taxonomy_rank","species"
20,"taxa_verified","TRUE"
20,"verification_level","species"
21,"node_name","Trachydoras_paraguayensis"
21,"type","taxon"
21,"taxonomy_name","Trachydoras paraguayensis"
21,"taxonomy_rank","species"
21,"taxa_verified","TRUE"
21,"verification_level","species"
22,"node_name","Moenkhausia_intermedia"
22,"type","taxon"
22,"taxonomy_name","Moenkhausia intermedia"
22,"taxonomy_rank","species"
22,"taxa_verified","TRUE"
22,"verification_level","species"
23,"node_name","Detritus"
23,"type","taxon"
23,"taxonomy_name",NA
23,"taxonomy_rank",NA
23,"taxa_verified","FALSE"
24,"node_name","Periphyton"
24,"type","taxon"
24,"taxonomy_name",NA
24,"taxonomy_rank",NA
24,"taxa_verified","FALSE"
25,"node_name","Phytoplankton"
25,"type","taxon"
25,"taxonomy_name",NA
25,"taxonomy_rank",NA
25,"taxa_verified","FALSE"
26,"node_name","Macrophytes"
26,"type","taxon"
26,"taxonomy_name",NA
26,"taxonomy_rank",NA
26,"taxa_verified","FALSE"
27,"node_name","Other_insectivores"
27,"type","taxon"
27,"taxonomy_name",NA
27,"taxonomy_rank",NA
27,"taxa_verified","FALSE"
28,"node_name","Other_omnivores"
28,"type","taxon"
28,"taxonomy_name",NA
28,"taxonomy_rank",NA
28,"taxa_verified","FALSE"
29,"node_name","Other_detritivores"
29,"type","taxon"
29,"taxonomy_name",NA
29,"taxonomy_rank",NA
29,"taxa_verified","FALSE"
30,"node_name","Acestrorhybcus_nuchalis"
30,"type","taxon"
30,"taxonomy_name",NA
30,"taxonomy_rank",NA
30,"taxa_verified","FALSE"
31,"node_name","Group_2"
31,"type","taxon"
31,"taxonomy_name",NA
31,"taxonomy_rank",NA
31,"taxa_verified","FALSE"
32,"node_name","Group_1"
32,"type","taxon"
32,"taxonomy_name",NA
32,"taxonomy_rank",NA
32,"taxa_verified","FALSE"
33,"node_name","Import"
33,"type","taxon"
33,"taxonomy_name","Import"
33,"taxonomy_rank",NA
33,"taxa_verified","FALSE"
